NO,DATE,TIME,STATION,pH,DO,COND,TURB,TEMP,SAL,TDS,SWSG,NH4,BOD,TSS,DBT,CSQ,COD,NO3,MEM,PWR
187,1/13/2022,3:00,OL44,6.75,0.22,18.8,155.6,27.5,0,163.6,0,0.03,9.22,57.09,0,19,38.68,30.6,1092,13.45
188,1/13/2022,4:00,OL44,6.71,0.36,19.1,177.1,27.5,0,166.2,0,0.03,10.52,72.6,0,19,44.19,36.7,1092,13.45
189,1/13/2022,5:00,OL44,6.71,0.43,19.1,196.5,27.4,0,166.2,0,0.03,9.92,62.33,0,19,41.66,37.6,1092,13.39
190,1/13/2022,6:00,OL44,6.69,0.4,19.3,215.8,27.3,0,167.9,0,0.03,9.57,55.26,0,19,40.16,10.76,1093,13.39
191,1/13/2022,7:00,OL44,6.69,0.18,19.5,227,27.2,0,169.7,0,0.02,9.14,52.4,0,19,38.32,20.9,1093,13.7
192,1/13/2022,8:00,OL44,6.69,0,19.8,236.8,27.2,0,172.3,0,0.02,8.04,46.82,0,19,33.63,33.1,1093,13.7
193,1/13/2022,9:00,OL44,6.69,0,20,240.6,27.2,0,174,0,0.02,7.4,47.11,0,19,30.91,25.9,1094,13.7
194,1/13/2022,10:00,OL44,6.7,0,20.1,248.4,27.3,1,174.9,0,0.03,7.08,38.35,0,17,29.57,9.21,1094,13.7
195,1/13/2022,11:00,OL44,6.74,0,20,243.7,27.6,0,174,0,0.03,6.52,36.94,0,18,27.17,9.7,1094,13.7
196,1/13/2022,12:00,OL44,6.77,0,19.8,245,27.8,0,172.3,0,0.03,6.16,27.94,0,17,25.67,16.2,1095,13.7
197,1/13/2022,13:00,OL44,6.83,0,19.7,240.5,28.2,0,171.4,0,0.03,5.76,23.79,0,16,23.95,3.25,1095,13.7
198,1/13/2022,14:00,OL44,6.89,0,19.7,233.8,28.4,0,171.4,0,0.03,5.46,19.6,0,16,22.69,66.3,1095,13.7
199,1/13/2022,15:00,OL44,6.91,0,19.7,222.9,28.6,0,171.4,0,0.03,5.66,19.94,0,18,23.54,35.3,1096,13.7
200,1/13/2022,16:00,OL44,6.9,0,19.7,173.3,28.8,0,171.4,0,0.03,5.97,20.97,0,17,24.86,39.2,1096,13.7
201,1/13/2022,17:00,OL44,6.88,0,20.1,117.7,28.8,1,174.9,0,0.03,6.5,21.5,0,18,27.08,16.85,1096,13.7
202,1/13/2022,18:00,OL44,6.85,0,21.2,91.1,28.9,1,184.4,0,0.03,7.3,29.19,0,19,30.51,37.1,1097,13.7
203,1/13/2022,19:00,OL44,6.97,0.24,22,42.3,28.5,1,191.4,0,0.04,8.93,40.88,0,18,37.41,16.72,1097,13.65
204,1/13/2022,20:00,OL44,6.91,0.06,22,40,28.6,1,191.4,0,0.04,8.69,37.23,0,19,36.42,8.68,1097,13.65
205,1/13/2022,21:00,OL44,6.86,0,22.4,55.3,28.6,1,194.9,0,0.05,10.83,57.14,0,18,45.52,8.49,1098,13.6
206,1/13/2022,22:00,OL44,6.84,0.26,22.5,64.2,28.6,1,195.8,0,0.05,12.63,71.22,0,18,53.18,20.9,1098,13.6
207,1/13/2022,23:00,OL44,6.85,0.34,22.8,75.3,28.3,1,198.4,0,0.05,14.79,86.24,0,19,62.33,24.9,1098,13.55
208,1/14/2022,0:00,OL44,6.83,0.46,23.1,68.5,28.2,1,201,0,0.05,13.96,75.74,0,20,58.84,31.2,1099,13.55
209,1/14/2022,1:00,OL44,6.84,0.51,22.6,59.2,28,1,196.6,0,0.04,11.32,62.03,0,20,47.61,58.5,1099,13.5
210,1/14/2022,2:00,OL44,6.86,0.99,21.8,47,27.9,1,189.7,0,0.03,8.86,44.17,0,20,37.13,8.09,1099,13.5
211,1/14/2022,3:00,OL44,6.88,1.21,20.9,38.4,27.7,1,181.8,0,0.03,7.09,32.84,0,20,29.61,27.2,1100,13.45
212,1/14/2022,4:00,OL44,6.89,1.27,20.5,34.1,27.6,1,178.4,0,0.03,6.51,26.96,0,20,27.13,11.05,1100,13.45
213,1/14/2022,5:00,OL44,6.88,1.32,20.4,29.3,27.5,1,177.5,0,0.02,6.09,24.1,0,19,25.35,22.5,1100,13.39
214,1/14/2022,6:00,OL44,6.87,1.22,20.5,30.7,27.4,1,178.4,0,0.02,6.17,23.53,0,18,25.68,85.5,1101,13.39
215,1/14/2022,7:00,OL44,6.88,1.14,20.4,31,27.3,1,177.5,0,0.02,6.07,23.35,0,19,25.27,2.28,1101,13.6
216,1/14/2022,8:00,OL44,6.87,1.15,20.3,30.2,27.3,1,176.6,0,0.03,6.21,23.38,0,20,25.88,102.7,1101,13.7
217,1/14/2022,9:00,OL44,6.89,1.05,20.2,29.7,27.4,1,175.7,0,0.03,6.1,22.14,0,19,25.41,95.4,1102,13.7
218,1/14/2022,10:00,OL44,6.88,0.84,20.2,28.7,27.6,1,175.7,0,0.03,6.09,19.89,0,18,25.37,11.03,1102,13.7
219,1/14/2022,11:00,OL44,6.88,0.59,20.9,27.3,27.8,1,181.8,0,0.03,6.11,19.24,0,15,25.43,4.88,1102,13.7
220,1/14/2022,12:00,OL44,6.86,0.1,22,25.2,28,1,191.4,0,0.03,6.32,20.1,0,18,26.32,4.8,1103,13.7
221,1/14/2022,13:00,OL44,6.85,0.1,23.2,27.6,28.1,1,201.8,0,0.03,6.62,20.08,0,18,27.61,4.43,1103,13.7
222,1/14/2022,14:00,OL44,6.77,0,23.3,27.6,28.2,1,202.7,0,0.03,8.02,21.55,0,17,33.55,4.45,1103,13.7
223,1/14/2022,15:00,OL44,6.7,0,23.5,30.3,28.2,1,204.5,0,0.03,9.93,28.24,0,18,41.67,4.3,1104,13.7
224,1/14/2022,16:00,OL44,6.63,0,24.2,34.4,28.2,1,210.5,0,0.03,11.66,33.9,0,18,49.01,4.55,1104,13.7
225,1/14/2022,17:00,OL44,6.61,0,25,39.1,28.3,1,217.5,0,0.03,12.53,39.38,0,18,52.75,4.73,1104,13.7
226,1/14/2022,18:00,OL44,6.63,0,25.3,35.5,28.3,1,220.1,0,0.03,11.3,36.07,0,18,47.49,4.35,1105,13.7
227,1/14/2022,19:00,OL44,6.69,0,25.3,36.7,28.3,1,220.1,0,0.03,9.68,38.5,0,18,40.59,4.69,1105,13.65
228,1/14/2022,20:00,OL44,6.71,0.05,26.1,31.4,28.2,1,227.1,0,0.03,8.65,37.42,0,18,36.24,5.42,1105,13.65
229,1/14/2022,21:00,OL44,6.72,0.08,25.4,28.1,28.1,1,221,0,0.03,7.85,31.41,0,18,32.85,5.59,1106,13.6
230,1/14/2022,22:00,OL44,6.71,0.43,25.2,30.2,28,1,219.2,0,0.03,7.52,32.32,0,15,31.42,5.07,1106,13.6
231,1/14/2022,23:00,OL44,6.73,0.33,24.1,35.1,27.6,1,209.7,0,0.03,7.89,41.13,0,16,33.01,6.22,1106,13.55
232,1/15/2022,0:00,OL44,6.74,0.65,23.8,26.9,27.5,1,207.1,0,0.03,7.05,29.21,0,18,29.44,17.25,1107,13.55
233,1/15/2022,1:00,OL44,6.72,0.4,23.8,22.9,27.5,1,207.1,0,0.03,6.29,18.3,0,18,26.22,29,1107,13.5
234,1/15/2022,2:00,OL44,6.74,0.77,22.7,22.7,27.4,1,197.5,0,0.03,5.76,17.07,0,18,23.96,121.8,1107,13.5
235,1/15/2022,3:00,OL44,6.76,0.71,21.2,21.8,27.4,1,184.4,0,0.03,5.65,17.8,0,19,23.49,29.2,1108,13.45
236,1/15/2022,4:00,OL44,6.75,0.57,20.8,19.7,27.3,1,181,0,0.03,5.44,17.6,0,17,22.59,85.9,1108,13.45
237,1/15/2022,5:00,OL44,6.73,0.52,20.8,20.8,27.3,1,181,0,0.03,5.33,16.65,0,18,22.13,9.45,1108,13.39
238,1/15/2022,6:00,OL44,6.73,0.42,20.6,18.9,27.3,1,179.2,0,0.03,5.19,14.69,0,18,21.55,12.82,1109,13.39
239,1/15/2022,7:00,OL44,6.76,0.44,20.8,21.6,27.3,1,181,0,0.03,5.17,14.7,0,18,21.44,49,1109,13.55
240,1/15/2022,8:00,OL44,6.76,0.2,21.3,19.5,27.3,1,185.3,0,0.04,5.04,13.34,0,19,20.89,217,1109,13.7
241,1/15/2022,9:00,OL44,6.77,0.1,21.4,18.9,27.5,1,186.2,0,0.04,5.1,13.67,0,18,21.16,2.53,1110,13.7
242,1/15/2022,10:00,OL44,6.75,0,22.5,18,27.7,1,195.8,0,0.04,5.14,13.12,0,17,21.32,29.9,1110,13.7
243,1/15/2022,11:00,OL44,6.74,0,23.3,18,28.1,1,202.7,0,0.04,4.9,9.95,0,17,20.28,21,1110,13.7
244,1/15/2022,12:00,OL44,6.73,0,23.4,18.2,28.2,1,203.6,0,0.04,4.83,10.58,0,16,20.01,17.88,1111,13.7
245,1/15/2022,13:00,OL44,6.7,0,23.6,18.7,28.1,1,205.3,0,0.04,4.94,12.53,0,18,20.48,63.2,1111,13.7
246,1/15/2022,14:00,OL44,6.64,0,24.3,18.7,28.2,1,211.4,0,0.03,5.52,13.11,0,17,22.94,5.3,1111,13.7
247,1/15/2022,15:00,OL44,6.59,0,24.7,20.5,28.3,1,214.9,0,0.03,6.31,17.13,0,17,26.29,9.8,1112,13.7
248,1/15/2022,16:00,OL44,6.56,0,25.2,20.4,28.4,1,219.2,0,0.03,6.7,17.07,0,18,27.96,4.52,1112,13.7
249,1/15/2022,17:00,OL44,6.56,0,27.2,23.6,28.5,1,236.6,0,0.03,7.14,24.2,0,19,29.83,40.7,1112,13.7
250,1/15/2022,18:00,OL44,6.59,0,26.7,21.1,28.4,1,232.3,0,0.03,6.28,20.96,0,18,26.16,51.1,1113,13.7
251,1/15/2022,19:00,OL44,6.61,0,25.6,20.2,28.4,1,222.7,0,0.03,5.77,21.8,0,18,23.99,12.98,1113,13.65
252,1/15/2022,20:00,OL44,6.62,0,25.2,20.3,28.3,1,219.2,0,0.03,5.18,18.57,0,19,21.5,20.2,1113,13.65
253,1/15/2022,21:00,OL44,6.61,0,26.2,19.5,28.2,1,227.9,0,0.03,5.09,19.06,0,19,21.1,5.18,1114,13.6
254,1/15/2022,22:00,OL44,6.62,0,27,19,28.2,1,234.9,0,0.04,5.06,14.87,0,18,20.99,61.7,1114,13.6
255,1/15/2022,23:00,OL44,6.62,0.07,27.3,19,28.1,1,237.5,0,0.04,4.93,18.46,0,19,20.43,53.4,1114,13.55
256,1/16/2022,0:00,OL44,6.65,0.07,26.7,18.7,28,1,232.3,0,0.04,4.62,9.44,0,19,19.1,71.9,1115,13.55
257,1/16/2022,1:00,OL44,6.65,0.07,25.5,17.5,27.9,1,221.9,0,0.04,4.47,8.38,0,19,18.46,45.9,1115,13.5
258,1/16/2022,2:00,OL44,6.67,0.09,24.4,17.9,27.8,1,212.3,0,0.04,4.29,6.97,0,19,17.77,64.5,1115,13.5
259,1/16/2022,3:00,OL44,6.68,0.07,23.5,18.2,27.8,1,204.5,0,0.04,4.14,8.72,0,19,17.17,34.9,1116,13.45
260,1/16/2022,4:00,OL44,6.68,0.06,22.2,17.3,27.7,1,193.1,0,0.04,4.2,12.23,0,19,17.4,11.5,1116,13.45
261,1/16/2022,5:00,OL44,6.68,0.07,21.3,18.1,27.7,1,185.3,0,0.04,4.26,14.37,0,19,17.64,3.91,1116,13.39
262,1/16/2022,6:00,OL44,6.7,0.07,20.8,18.6,27.7,1,181,0,0.04,4.45,18.25,0,18,18.38,5.31,1117,13.39
263,1/16/2022,7:00,OL44,6.7,0.08,20.6,19.2,27.7,1,179.2,0,0.04,4.54,22.36,0,19,18.79,5.18,1117,13.6
264,1/16/2022,8:00,OL44,6.7,0.11,20.7,22.2,27.7,1,180.1,0,0.04,5.22,31.72,0,16,21.65,4.36,1117,13.7
265,1/16/2022,9:00,OL44,6.66,0,21,21.8,27.7,1,182.7,0,0.03,4.99,31.39,0,16,20.68,6.14,1118,13.7
266,1/16/2022,10:00,OL44,6.68,0,21.5,22,27.7,1,187.1,0,0.03,4.83,28.67,0,16,20,6.03,1118,13.7
267,1/16/2022,11:00,OL44,6.64,0,21.5,19.4,27.7,1,187.1,0,0.02,4.42,20.99,0,17,18.27,7.84,1118,13.7
268,1/16/2022,12:00,OL44,6.61,0.01,21,18.5,27.7,1,182.7,0,0.02,4.3,14.97,0,16,17.81,4.6,1119,13.7
269,1/16/2022,13:00,OL44,6.61,0.05,20.3,19.5,27.8,1,176.6,0,0.02,4.08,12.17,0,17,16.92,4.63,1119,13.7
270,1/16/2022,14:00,OL44,6.61,0.01,19.7,18.8,27.8,0,171.4,0,0.02,4.16,12.98,0,18,17.24,4.09,1119,13.7
271,1/16/2022,15:00,OL44,6.6,0,20,19.4,28,0,174,0,0.02,4.35,15.67,0,17,17.96,4.87,1120,13.7
272,1/16/2022,16:00,OL44,6.61,0,20.5,25.5,28.1,1,178.4,0,0.02,6.5,48.54,0,18,27.08,4.08,1120,13.7
273,1/16/2022,17:00,OL44,6.61,0,21.7,23.5,28.2,1,188.8,0,0.02,6.16,36.64,0,17,25.65,3.96,1120,13.7
274,1/16/2022,18:00,OL44,6.6,0,23.4,22.2,28.2,1,203.6,0,0.02,5.58,24.5,0,17,23.2,3.57,1121,13.7
275,1/16/2022,19:00,OL44,6.63,0,23.6,19,28.2,1,205.3,0,0.03,4.65,18.31,0,18,19.23,3.73,1121,13.65
276,1/16/2022,20:00,OL44,6.64,0.04,23.6,20.5,28.1,1,205.3,0,0.03,4.79,17.66,0,18,19.85,3.54,1121,13.65
277,1/16/2022,21:00,OL44,6.63,0,23.6,19.8,28.1,1,205.3,0,0.03,4.59,16.44,0,18,18.98,3.68,1122,13.6
278,1/16/2022,22:00,OL44,6.66,0.05,23.5,19.2,28,1,204.5,0,0.03,4.41,13.92,0,18,18.2,3.96,1122,13.55
279,1/16/2022,23:00,OL44,6.67,0.06,22.9,19.5,28,1,199.2,0,0.03,4.51,13.59,0,19,18.65,3.46,1122,13.55
280,1/17/2022,0:00,OL44,6.66,0.06,22.8,19.5,27.9,1,198.4,0,0.03,4.55,13.05,0,19,18.82,3.93,1123,13.55
281,1/17/2022,1:00,OL44,6.66,0.07,22.8,20.8,27.9,1,198.4,0,0.03,4.49,12.4,0,16,18.56,3.66,1123,13.5
282,1/17/2022,2:00,OL44,6.68,0.08,22.6,19.4,27.8,1,196.6,0,0.04,4.39,12.84,0,17,18.12,4.27,1123,13.5
283,1/17/2022,3:00,OL44,6.69,0.09,22.2,19.4,27.7,1,193.1,0,0.04,4.3,12.91,0,17,17.81,4.73,1124,13.45
284,1/17/2022,4:00,OL44,6.69,0.07,21.5,19.4,27.6,1,187.1,0,0.04,4.28,12.55,0,17,17.72,5.98,1124,13.45
285,1/17/2022,5:00,OL44,6.67,0.09,21.1,19.3,27.6,1,183.6,0,0.03,4.26,11.81,0,17,17.66,3.72,1124,13.39
286,1/17/2022,6:00,OL44,6.67,0.08,20.6,20.3,27.6,1,179.2,0,0.03,4.37,13.79,0,17,18.03,5.31,1125,13.39
287,1/17/2022,7:00,OL44,6.67,0.08,20.6,19.4,27.6,1,179.2,0,0.03,4.43,13.54,0,17,18.3,4.38,1125,13.45
288,1/17/2022,8:00,OL44,6.66,0.14,20.5,18.2,27.6,1,178.4,0,0.03,4.24,11.25,0,15,17.57,5.9,1125,13.55
289,1/17/2022,9:00,OL44,6.62,0,20.6,19.8,27.6,1,179.2,0,0.03,4.31,14.14,0,17,17.84,4.87,1126,13.7
290,1/17/2022,10:00,OL44,6.62,0,20.9,19.6,27.7,1,181.8,0,0.03,4.24,13.6,0,17,17.57,5.69,1126,13.7
291,1/17/2022,11:00,OL44,6.61,0,20.9,18.4,27.8,1,181.8,0,0.03,3.89,9.11,0,17,16.1,12.98,1126,13.7
292,1/17/2022,12:00,OL44,6.57,0,21.3,17.2,28,1,185.3,0,0.03,3.94,9.01,0,15,16.32,14.02,1127,13.7
293,1/17/2022,13:00,OL44,6.57,0,22.1,16.9,28.2,1,192.3,0,0.03,3.87,9.79,0,17,16.03,9.29,1127,13.7
294,1/17/2022,14:00,OL44,6.58,0,22.3,17,28.4,1,194,0,0.03,3.85,12.98,0,16,15.96,4.42,1127,13.7
295,1/17/2022,15:00,OL44,6.63,0,22.8,17.1,28.6,1,198.4,0,0.03,4.06,12.64,0,17,16.81,7.99,1128,13.7
296,1/17/2022,16:00,OL44,6.63,0,22.9,17.2,28.6,1,199.2,0,0.03,4.11,11.6,0,16,17.04,6.21,1128,13.7
297,1/17/2022,17:00,OL44,6.6,0,22.9,19.2,28.7,1,199.2,0,0.03,5.13,18.1,0,15,21.29,5.5,1128,13.7
298,1/17/2022,18:00,OL44,6.57,0,23.6,20.2,28.6,1,205.3,0,0.03,6.18,23.08,0,16,25.74,8.29,1129,13.7
299,1/17/2022,19:00,OL44,6.54,0,25.1,22.8,28.5,1,218.4,0,0.03,7.2,32.88,0,16,30.06,5.78,1129,13.65
300,1/17/2022,20:00,OL44,6.52,0,26.3,24.3,28.4,1,228.8,0,0.03,7.47,24.94,0,16,31.2,8.19,1129,13.65
301,1/17/2022,21:00,OL44,6.51,0.07,27.2,27.4,28.4,1,236.6,0,0.03,8.15,32.17,0,17,34.1,3.27,1130,13.6
302,1/17/2022,22:00,OL44,6.52,0.07,27.4,24.8,28.3,1,238.4,0,0.03,7.44,16.45,0,15,31.09,6.46,1130,13.6
303,1/17/2022,23:00,OL44,6.52,0.07,27.1,24.5,28.1,1,235.8,0,0.03,7.44,17.24,0,16,31.11,4.51,1130,13.55
304,1/18/2022,0:00,OL44,6.53,0.06,26.8,23,28.1,1,233.2,0,0.03,6.68,9.49,0,17,27.87,7.36,1131,13.55
305,1/18/2022,1:00,OL44,6.55,0.06,26.7,23.2,28.2,1,232.3,0,0.03,6.28,9.59,0,16,26.14,16.64,1131,13.5
306,1/18/2022,2:00,OL44,6.57,0.06,26.4,23.1,28.3,1,229.7,0,0.03,5.77,8.53,0,14,23.98,6.49,1131,13.5
307,1/18/2022,3:00,OL44,6.62,0.07,26.3,22.1,28.2,1,228.8,0,0.04,5.54,10.84,0,13,23.02,28.1,1132,13.45
308,1/18/2022,4:00,OL44,6.65,0,26,22.2,28.1,1,226.2,0,0.04,5.38,10.71,0,16,22.35,12.13,1132,13.45
309,1/18/2022,5:00,OL44,6.67,0.05,25.5,20.7,28.1,1,221.9,0,0.04,4.67,6.93,0,16,19.33,2.63,1132,13.39
310,1/18/2022,6:00,OL44,6.7,0.06,25.3,20.2,28,1,220.1,0,0.05,4.49,6.62,0,16,18.56,120.7,1133,13.39
311,1/18/2022,7:00,OL44,6.69,0.05,24.7,20.7,27.9,1,214.9,0,0.05,4.61,8.77,0,17,19.07,10.95,1133,13.45
312,1/18/2022,8:00,OL44,6.71,0.05,23.5,20.5,27.7,1,204.5,0,0.04,4.78,8.26,0,17,19.8,21.7,1133,13.45
313,1/18/2022,9:00,OL44,6.68,0,22.7,19.8,27.6,1,197.5,0,0.04,4.99,9.76,0,17,20.69,1.15,1134,13.5
314,1/18/2022,10:00,OL44,6.72,0.06,22.3,20.8,27.6,1,194,0,0.04,5.11,10.12,0,23,21.18,10.35,1134,13.45
315,1/18/2022,11:00,OL44,6.67,0,22.1,22.2,27.6,1,192.3,0,0.04,5.38,11.02,0,22,22.35,19.33,1134,13.7
316,1/18/2022,12:00,OL44,6.65,0,22.2,22.5,27.5,1,193.1,0,0.05,5.53,11.48,0,15,22.98,3.7,1135,13.7
317,1/18/2022,13:00,OL44,7.05,1.57,22.4,34.4,27.6,1,194.9,0,0.06,6.71,28.66,0,16,28.01,100.4,1135,13.7
318,1/18/2022,14:00,OL44,6.87,0.3,22.8,26,27.6,1,198.4,0,0.05,6.12,19.24,0,15,25.5,96.1,1135,13.7
319,1/18/2022,15:00,OL44,6.86,0.29,22.9,26.8,27.7,1,199.2,0,0.05,6.33,21.08,0,15,26.38,7.98,1136,13.7
320,1/18/2022,16:00,OL44,6.83,0,23.4,26.3,27.8,1,203.6,0,0.05,6.68,22.26,0,17,27.85,7.99,1136,13.7
321,1/18/2022,17:00,OL44,6.74,0,25.4,30.2,28,1,221,0,0.06,8.08,26.96,0,17,33.8,6.15,1136,13.7
322,1/18/2022,18:00,OL44,6.73,0,27.2,32.4,28,1,236.6,0,0.06,9.08,30.68,0,17,38.06,8.27,1137,13.7
323,1/18/2022,19:00,OL44,6.78,0.08,27.9,29.7,27.9,1,242.7,0,0.06,8.45,24.09,0,17,35.41,16.14,1137,13.7
324,1/18/2022,20:00,OL44,6.75,0.1,28,27.6,27.9,1,243.6,0,0.06,7.86,18.39,0,17,32.88,18.78,1137,13.65
325,1/18/2022,21:00,OL44,6.73,0,27.9,24.3,27.8,1,242.7,0,0.06,7.67,15.84,0,16,32.07,10.56,1138,13.6
326,1/18/2022,22:00,OL44,6.71,0,27.6,22.1,27.8,1,240.1,0,0.06,7,12.6,0,16,29.23,79.7,1138,13.6
327,1/18/2022,23:00,OL44,6.77,0.09,26.9,20.7,27.9,1,234,0,0.05,6.13,9.37,0,14,25.52,14.5,1138,13.55
328,1/19/2022,0:00,OL44,6.77,0.09,26.4,22.4,27.8,1,229.7,0,0.05,5.83,11.86,0,12,24.24,751,1139,13.55
329,1/19/2022,1:00,OL44,6.74,0.13,25.3,29.1,27.7,1,220.1,0,0.05,6.44,25.83,0,13,26.85,32.9,1139,13.5
330,1/19/2022,2:00,OL44,6.77,0.27,24,32.1,27.6,1,208.8,0,0.05,6.75,35.92,0,17,28.15,87,1139,13.5
331,1/19/2022,3:00,OL44,6.79,0.59,23,41.4,27.5,1,200.1,0,0.04,7.09,44.22,0,13,29.6,28.1,1140,13.45
332,1/19/2022,4:00,OL44,6.82,0.65,22.3,57.9,27.4,1,194,0,0.04,8.87,72.54,0,14,37.16,22.4,1140,13.45
333,1/19/2022,5:00,OL44,6.74,1.01,21.6,64.8,27.4,1,187.9,0,0.04,10.01,90.25,0,15,42.04,50.8,1140,13.39
334,1/19/2022,6:00,OL44,6.76,1.26,20.4,64.2,27.5,1,177.5,0,0.03,9.77,86.76,0,16,41,555,1141,13.39
335,1/19/2022,7:00,OL44,6.87,1.43,19.7,49.6,27.6,0,171.4,0,0.03,8.04,61.66,0,17,33.65,8.91,1141,13.7
336,1/19/2022,8:00,OL44,6.88,1.33,19.4,59.9,27.8,0,168.8,0,0.03,9.02,80.74,0,23,37.8,10.02,1141,13.7
337,1/19/2022,9:00,OL44,6.88,1.14,19.8,30.9,28,0,172.3,0,0.02,5.94,36.83,0,14,24.71,7.76,1142,13.7
338,1/19/2022,10:00,OL44,6.88,0.77,20.2,24.5,28.3,1,175.7,0,0.02,4.65,22.51,0,18,19.24,7.88,1142,13.7
339,1/19/2022,11:00,OL44,6.88,0.94,20.2,19.4,28.7,1,175.7,0,0.02,4.15,15.87,0,17,17.18,8.54,1142,13.7
340,1/19/2022,12:00,OL44,6.85,0.87,20.8,18.4,28.8,1,181,0,0.02,3.94,13.86,0,16,16.33,6.48,1143,13.7
341,1/19/2022,13:00,OL44,6.82,0.65,21.4,17.6,28.9,1,186.2,0,0.02,3.98,14.04,0,16,16.49,7.38,1143,13.7
342,1/19/2022,14:00,OL44,6.79,0.52,22.4,20.2,28.9,1,194.9,0,0.02,4.11,14.54,0,16,17.04,8.44,1143,13.7
343,1/19/2022,15:00,OL44,6.76,0.36,23.3,19.6,29,1,202.7,0,0.02,4.83,20.61,0,15,20.02,39.8,1144,13.7
344,1/19/2022,16:00,OL44,6.74,0.1,23.7,19.4,29,1,206.2,0,0.02,5.68,23.59,0,16,23.6,5.83,1144,13.7
345,1/19/2022,17:00,OL44,6.74,0,23.6,17.6,29,1,205.3,0,0.02,6.12,25.55,0,15,25.5,25.6,1144,13.7
346,1/19/2022,18:00,OL44,6.75,0,23.4,18.4,29,1,203.6,0,0.02,5.96,23.82,0,15,24.79,35.7,1145,13.7
347,1/19/2022,19:00,OL44,6.75,0.17,23.6,18,28.9,1,205.3,0,0.02,5.59,20.6,0,14,23.22,22.8,1145,13.65
348,1/19/2022,20:00,OL44,6.78,0.35,23.2,23.6,28.7,1,201.8,0,0.03,6.05,32.96,0,14,25.2,39.2,1145,13.65
349,1/19/2022,21:00,OL44,6.79,0.17,22.7,22.2,28.5,1,197.5,0,0.03,5.76,28.82,0,14,23.97,35.5,1146,13.6
350,1/19/2022,22:00,OL44,6.78,0.29,23,22,28.4,1,200.1,0,0.03,5.24,19.38,0,14,21.74,226,1146,13.6
351,1/19/2022,23:00,OL44,6.78,0.16,23.4,21.6,28.3,1,203.6,0,0.03,5.26,20.25,0,16,21.84,5.1,1146,13.55
352,1/20/2022,0:00,OL44,6.77,0.12,22.9,22.3,28.2,1,199.2,0,0.03,5.03,17.31,0,16,20.84,68.2,1147,13.55
353,1/20/2022,1:00,OL44,6.78,0.13,22.5,22.1,28.2,1,195.8,0,0.03,5.06,17.23,0,17,21,161.6,1147,13.5
354,1/20/2022,2:00,OL44,6.78,0.09,22.6,21.3,28.1,1,196.6,0,0.03,4.97,16.38,0,17,20.61,516,1147,13.5
355,1/20/2022,3:00,OL44,6.77,0.11,22.7,21.8,28,1,197.5,0,0.03,4.87,14.2,0,17,20.18,121,1148,13.45
356,1/20/2022,4:00,OL44,6.77,0.1,22.7,21.4,27.9,1,197.5,0,0.03,4.8,15.02,0,16,19.87,15.89,1148,13.45
357,1/20/2022,5:00,OL44,6.75,0.14,22.7,23.5,27.7,1,197.5,0,0.03,5.06,20.64,0,16,20.99,32.5,1148,13.39
358,1/20/2022,6:00,OL44,6.76,0.1,23.1,23.5,27.5,1,201,0,0.04,5.18,19.71,0,15,21.51,145.4,1149,13.39
359,1/20/2022,7:00,OL44,6.74,0.09,23.8,23.3,27.3,1,207.1,0,0.04,5.22,16.24,0,15,21.64,112.7,1149,13.65
360,1/20/2022,8:00,OL44,6.66,0.09,23.9,23.2,27.2,1,207.9,0,0.03,6.5,15.49,0,14,27.09,65.8,1149,13.7
361,1/20/2022,9:00,OL44,6.53,0,23.6,23.7,27.2,1,205.3,0,0.03,7.45,17.91,0,16,31.14,24.9,1150,13.7
362,1/20/2022,10:00,OL44,6.52,0.23,23.3,24.6,27.2,1,202.7,0,0.02,7.66,17.19,0,16,32.04,7.78,1150,13.7
363,1/20/2022,11:00,OL44,6.53,0.2,23,26.5,27.2,1,200.1,0,0.02,8.17,18.08,0,14,34.21,106,1150,13.7
364,1/20/2022,12:00,OL44,6.53,0.1,22.5,27.1,27.4,1,195.8,0,0.02,8.79,20.02,0,15,36.86,5.82,1151,13.7
365,1/20/2022,13:00,OL44,6.58,0.1,21.9,27.9,27.7,1,190.5,0,0.02,8.61,20.76,0,16,36.06,7.59,1151,13.7
366,1/20/2022,14:00,OL44,6.62,0,20.9,28.6,27.8,1,181.8,0,0.02,7.67,17.11,0,16,32.05,8.97,1151,13.7
367,1/20/2022,15:00,OL44,6.67,0.04,21.7,27.6,27.9,1,188.8,0,0.02,7.22,16.63,0,16,30.15,7.19,1152,13.7
368,1/20/2022,16:00,OL44,6.72,0.07,22.3,28.3,27.7,1,194,0,0.03,6.94,22.53,0,15,28.99,99.8,1152,13.7
369,1/20/2022,17:00,OL44,6.74,0,22.1,32,27.6,1,192.3,0,0.03,7.37,30.43,0,16,30.81,71.1,1152,13.7
370,1/20/2022,18:00,OL44,6.75,0,21,31.1,27.6,1,182.7,0,0.03,7.71,35.52,0,15,32.22,58.9,1153,13.7
371,1/20/2022,19:00,OL44,6.75,0,19.8,33.1,27.6,0,172.3,0,0.03,7.38,36.07,0,15,30.84,12.41,1153,13.65
372,1/20/2022,20:00,OL44,6.74,0.06,19.3,32.2,27.5,0,167.9,0,0.03,6.77,33.68,0,16,28.27,50.3,1153,13.65
373,1/20/2022,21:00,OL44,6.73,0.15,19.1,31.8,27.4,0,166.2,0,0.03,6.85,32.98,0,15,28.57,26.4,1154,13.6
